# ----------------------------------------
# 1 Master View
# New Custom Report
# 20190113-20200113
# ----------------------------------------

Region,City,Sessions
North Carolina,Jefferson,1
North Carolina,La Grange,1
North Carolina,Marshall,1
North Carolina,Mountain Home,1
North Carolina,Ocean Isle Beach,1
North Carolina,Old Fort,1
North Carolina,Raeford,1
North Carolina,Randleman,1
North Carolina,Rocky Point,1
North Carolina,Snow Hill,1
North Carolina,Spring Hope,1
North Carolina,Sylva,1
North Carolina,Trinity,1
North Carolina,Valdese,1
North Carolina,Walnut Cove,1
North Carolina,Wendell,1
North Carolina,West End,1
North Carolina,Williamston,1
North Carolina,Wrightsville Beach,1
North Carolina,Yanceyville,1
North Carolina,China Grove,1
North Carolina,Duck,1
North Carolina,Oak Ridge,1
North Carolina,Surf City,1
North Carolina,Varnamtown,1
North Dakota,Ashley,1
North Dakota,Belcourt,1
North Dakota,Beulah,1
North Dakota,Dunseith,1
North Dakota,Edgeley,1
North Dakota,Garrison,1
North Dakota,Grafton,1
North Dakota,Hebron,1
North Dakota,Kindred,1
North Dakota,Langdon,1
North Dakota,Steele,1
North Dakota,Thompson,1
North Dakota,Velva,1
North Dakota,Watford City,1
Nebraska,Aurora,1
Nebraska,Broken Bow,1
Nebraska,Chadron,1
Nebraska,Creighton,1
Nebraska,David City,1
Nebraska,Dodge,1
Nebraska,Doniphan,1
Nebraska,Falls City,1
Nebraska,Fort Calhoun,1
Nebraska,Genoa,1
Nebraska,Gothenburg,1
Nebraska,La Vista,1
Nebraska,Milford,1
Nebraska,Minden,1
Nebraska,Mitchell,1
Nebraska,Plattsmouth,1
Nebraska,Ravenna,1
Nebraska,Wilber,1
Nebraska,York,1
New Hampshire,Alstead,1
New Hampshire,Atkinson,1
New Hampshire,Auburn,1
New Hampshire,Belmont,1
New Hampshire,Berlin,1
New Hampshire,Deerfield,1
New Hampshire,Epping,1
New Hampshire,Grantham,1
New Hampshire,Hampstead,1
New Hampshire,Holderness,1
New Hampshire,Lyme,1
New Hampshire,Milton,1
New Hampshire,Moultonborough,1
New Hampshire,New Ipswich,1
New Hampshire,Northwood,1
New Hampshire,Ossipee,1
New Hampshire,Sanbornton,1
New Hampshire,Seabrook,1
New Hampshire,Sunapee,1
New Hampshire,Tilton,1
New Hampshire,Troy,1
New Hampshire,Walpole,1
New Hampshire,Warner,1
New Hampshire,Farmington,1
New Hampshire,Hopkinton,1
New Hampshire,Littleton,1
New Hampshire,Peterborough,1
New Hampshire,Wakefield,1
New Hampshire,Pittsfield,1
New Jersey,Belmar,1
New Jersey,Cape May,1
New Jersey,Cedar Grove,1
New Jersey,Columbia,1
New Jersey,Emerson,1
New Jersey,Fair Haven,1
New Jersey,Florence Township,1
New Jersey,Glen Rock,1
New Jersey,Haddon Heights,1
New Jersey,Haworth,1
New Jersey,Kenilworth,1
New Jersey,Keyport,1
New Jersey,Lambertville,1
New Jersey,Manville,1
New Jersey,Mendham,1
New Jersey,Middlesex,1
New Jersey,Midland Park,1
New Jersey,Milltown,1
New Jersey,Mine Hill Township,1
New Jersey,Morris Plains,1
New Jersey,Mountain Lakes,1
New Jersey,Mullica Hill,1
New Jersey,Northvale,1
New Jersey,Oceanport,1
New Jersey,Oxford,1
New Jersey,Park Ridge,1
New Jersey,Paulsboro,1
New Jersey,Penns Grove,1
New Jersey,Point Pleasant Beach,1
New Jersey,Port Murray,1
New Jersey,Ridgefield,1
New Jersey,River Edge,1
New Jersey,Roselle,1
New Jersey,Saddle River,1
New Jersey,Sicklerville,1
New Jersey,Somers Point,1
New Jersey,Spring Lake,1
New Jersey,Stanhope,1
New Jersey,Vienna,1
New Jersey,Watchung,1
New Jersey,Carneys Point Township,1
New Jersey,Frankford,1
New Jersey,Hardyston Township,1
New Jersey,Kingwood,1
New Jersey,Kinnelon,1
New Jersey,North Hanover Township,1
New Jersey,North Plainfield,1
New Jersey,Township of Washington,1
New Jersey,Upper Freehold,1
New Jersey,Wantage,1
New Mexico,Cannon Air Force Base,1
New Mexico,Maxwell,1
New Mexico,Portales,1
New Mexico,Radium Springs,1
New Mexico,Sandia Park,1
New Mexico,Taos,1
New Mexico,Zuni,1
New Mexico,Cuyamungue,1
New Mexico,South Valley,1
Nevada,Dayton,1
Nevada,Mesquite,1
Nevada,Nixon,1
Nevada,West Wendover,1
Nevada,Yerington,1
Nevada,Round Hill Village,1
Nevada,Johnson Lane,1
New York,Albion,1
New York,Annandale-on-Hudson,1
New York,Arcade,1
New York,Avon,1
New York,Bainbridge,1
New York,Bayville,1
New York,Bedford Hills,1
New York,Boonville,1
New York,Brewerton,1
New York,Calverton,1
New York,Camden,1
New York,Campbell,1
New York,Canajoharie,1
New York,Candor,1
New York,Castleton-on-Hudson,1
New York,Centerport,1
New York,Champlain,1
New York,Chazy,1
New York,Chittenango,1
New York,Clarence Center,1
New York,Clay,1
New York,Clinton,1
New York,Collins,1
New York,Cornwall-on-Hudson,1
New York,Cutchogue,1
New York,Delhi,1
New York,Dover Plains,1
New York,Duanesburg,1
New York,East Amherst,1
New York,East Aurora,1
New York,East Hampton,1
New York,East Moriches,1
New York,East Quogue,1
New York,Elma,1
New York,Farmingdale,1
New York,Fishers,1
New York,Fort Drum,1
New York,Glenmont,1
New York,Greenport,1
New York,Guilderland,1
New York,Hamlin,1
New York,Hartsdale,1
New York,Herkimer,1
New York,Hilton,1
New York,Hornell,1
New York,Hurley,1
New York,Ilion,1
New York,Indian Lake,1
New York,Inwood,1
New York,Kinderhook,1
New York,Kirkwood,1
New York,Lacona,1
New York,Lake Katrine,1
New York,Lawrence,1
New York,Le Roy,1
New York,Livonia,1
New York,Loch Sheldrake,1
New York,Lyons,1
New York,Macedon,1
New York,Malone,1
New York,Marathon,1
New York,Massena,1
New York,Mechanicville,1
New York,Mecklenburg,1
New York,Middle Island,1
New York,Modena,1
New York,Montrose,1
New York,Moravia,1
New York,Morrisonville,1
New York,New Berlin,1
New York,New Hartford,1
New York,North Babylon,1
New York,Old Bethpage,1
New York,Old Westbury,1
New York,Ontario,1
New York,Ontario Center,1
New York,Owego,1
New York,Oyster Bay,1
New York,Patterson,1
New York,Pavilion,1
New York,Pawling,1
New York,Phelps,1
New York,Phoenicia,1
New York,Plainville,1
New York,Pleasant Valley,1
New York,Pound Ridge,1
New York,Red Hook,1
New York,Roosevelt,1
New York,Saranac Lake,1
New York,Savannah,1
New York,Seneca Falls,1
New York,Shrub Oak,1
New York,Smyrna,1
New York,South Ozone Park,1
New York,Stillwater,1
New York,Tappan,1
New York,Ticonderoga,1
New York,Tioga Center,1
New York,Trumansburg,1
New York,Valatie,1
New York,Wading River,1
New York,Washingtonville,1
New York,Waterville,1
New York,Watkins Glen,1
New York,West Nyack,1
New York,Westfield,1
New York,Westhampton,1
New York,Willsboro,1
New York,Windsor,1
New York,Ballston,1
New York,Clintondale,1
New York,East Shoreham,1
New York,Greene,1
New York,Harris Hill,1
New York,Menands,1
New York,Oxford,1
New York,Peach Lake,1
New York,Ravena,1
New York,Solvay,1
New York,South Huntington,1
New York,Terryville,1
New York,Tuckahoe,1
New York,Wesley Hills,1
New York,Woodbury,1
New York,Wurtsboro,1
Ohio,Alger,1
Ohio,Ansonia,1
Ohio,Arcadia,1
Ohio,Arlington,1
Ohio,Ashville,1
Ohio,Bath,1
Ohio,Bellaire,1
Ohio,Bluffton,1
Ohio,Byesville,1
Ohio,Caldwell,1
Ohio,Carey,1
Ohio,Celina,1
Ohio,Centerburg,1
Ohio,Columbia Station,1
Ohio,Creston,1
Ohio,East Palestine,1
Ohio,Eaton,1
Ohio,Enon,1
Ohio,Etna,1
Ohio,Fayetteville,1
Ohio,Greenfield,1
Ohio,Groveport,1
Ohio,Heath,1
Ohio,Hillsboro,1
Ohio,Hopedale,1
Ohio,Kidron,1
Ohio,Leavittsburg,1
Ohio,Lebanon,1
Ohio,Lewistown,1
Ohio,Lodi,1
Ohio,McDonald,1
Ohio,Middlefield,1
Ohio,Minerva,1
Ohio,New Concord,1
Ohio,New London,1
Ohio,New Middletown,1
Ohio,North Baltimore,1
Ohio,Northwood,1
Ohio,Oak Harbor,1
Ohio,Ostrander,1
Ohio,Ottawa,1
Ohio,Piqua,1
Ohio,Raymond,1
Ohio,Rio Grande,1
Ohio,Rittman,1
Ohio,Shandon,1
Ohio,South Charleston,1
Ohio,South Webster,1
Ohio,Stony Ridge,1
Ohio,Streetsboro,1
Ohio,Thompson,1
Ohio,Tipp City,1
Ohio,Toronto,1
Ohio,Trenton,1
Ohio,Uhrichsville,1
Ohio,Wellington,1
Ohio,West Jefferson,1
Ohio,West Portsmouth,1
Ohio,West Salem,1
Ohio,West Unity,1
Ohio,Wickliffe,1
Ohio,Willard,1
Ohio,Williamsport,1
Ohio,Willow Wood,1
Ohio,Bainbridge,1
Ohio,Belpre,1
Ohio,Bexley,1
Ohio,Cuyahoga Heights,1
Ohio,East Cleveland,1
Ohio,Howland Center,1
Ohio,Lincoln Village,1
Ohio,Oakwood,1
Ohio,Pepper Pike,1
Ohio,Riverside,1
Ohio,Trotwood,1
Ohio,Woodbourne-Hyde Park,1
Oklahoma,Anadarko,1
Oklahoma,Antlers,1
Oklahoma,Beggs,1
Oklahoma,Blanchard,1
Oklahoma,Carnegie,1
Oklahoma,Chandler,1
Oklahoma,Cromwell,1
Oklahoma,El Reno,1
Oklahoma,Elk City,1
Oklahoma,Fort Gibson,1
Oklahoma,Garber,1
Oklahoma,Guthrie,1
Oklahoma,Harrah,1
Oklahoma,Heavener,1
Oklahoma,Henryetta,1
Oklahoma,Hobart,1
Oklahoma,Idabel,1
Oklahoma,Jay,1
Oklahoma,Kingfisher,1
Oklahoma,Konawa,1
Oklahoma,Lindsay,1
Oklahoma,Moodys,1
Oklahoma,Panama,1
Oklahoma,Park Hill,1
Oklahoma,Pauls Valley,1
Oklahoma,Perkins,1
Oklahoma,Perry,1
Oklahoma,Ponca City,1
Oklahoma,Roland,1
Oklahoma,Salina,1
Oklahoma,Sayre,1
Oklahoma,Wagoner,1
Oklahoma,Waurika,1
Oklahoma,Woodward,1
Oregon,Brownsville,1
Oregon,Cannon Beach,1
Oregon,Central Point,1
Oregon,Clatskanie,1
Oregon,Crabtree,1
Oregon,Creswell,1
Oregon,Glide,1
Oregon,Gold Beach,1
Oregon,Hebo,1
Oregon,Heppner,1
Oregon,Independence,1
Oregon,La Pine,1
Oregon,Lowell,1
Oregon,Milton-Freewater,1
Oregon,Newport,1
Oregon,Phoenix,1
Oregon,Reedsport,1
Oregon,Scappoose,1
Oregon,Tangent,1
Oregon,Vernonia,1
Oregon,White City,1
Oregon,Yamhill,1
Oregon,Waldport,1
Pennsylvania,Bangor,1
Pennsylvania,Barnesville,1
Pennsylvania,North Belle Vernon,1
Pennsylvania,Belleville,1
Pennsylvania,Berlin,1
Pennsylvania,Bigler,1
Pennsylvania,Bovard,1
Pennsylvania,Braddock,1
Pennsylvania,Brockway,1
Pennsylvania,Campbelltown,1
Pennsylvania,Canton,1
Pennsylvania,Catasauqua,1
Pennsylvania,Chadds Ford,1
Pennsylvania,Claysburg,1
Pennsylvania,Columbia,1
Pennsylvania,Conyngham,1
Pennsylvania,Coopersburg,1
Pennsylvania,Coraopolis,1
Pennsylvania,Crown,1
Pennsylvania,Danielsville,1
Pennsylvania,Danville,1
Pennsylvania,Dauphin,1
Pennsylvania,Davidsville,1
Pennsylvania,Dillsburg,1
Pennsylvania,Duquesne,1
Pennsylvania,East Petersburg,1
Pennsylvania,East Stroudsburg,1
Pennsylvania,Elkland,1
Pennsylvania,Emporium,1
Pennsylvania,Foxburg,1
Pennsylvania,Frackville,1
Pennsylvania,Galeton,1
Pennsylvania,Gratz,1
Pennsylvania,Hellertown,1
Pennsylvania,Hickory,1
Pennsylvania,Homer City,1
Pennsylvania,Homestead,1
Pennsylvania,Intercourse,1
Pennsylvania,Jeannette,1
Pennsylvania,Jim Thorpe,1
Pennsylvania,Kane,1
Pennsylvania,Lake City,1
Pennsylvania,Lampeter,1
Pennsylvania,Lansdowne,1
Pennsylvania,Leesport,1
Pennsylvania,Lemont,1
Pennsylvania,Ligonier,1
Pennsylvania,Lykens,1
Pennsylvania,Macungie,1
Pennsylvania,Meadowlands,1
Pennsylvania,Mercersburg,1
Pennsylvania,Millersburg,1
Pennsylvania,Monaca,1
Pennsylvania,Montrose,1
Pennsylvania,Moosic,1
Pennsylvania,Mount Carmel,1
Pennsylvania,Mountainhome,1
Pennsylvania,Muncy,1
Pennsylvania,Narberth,1
Pennsylvania,New Oxford,1
Pennsylvania,Newmanstown,1
Pennsylvania,Northern Cambria,1
Pennsylvania,Oakdale,1
Pennsylvania,Oley,1
Pennsylvania,Oreland,1
Pennsylvania,Pine Grove,1
Pennsylvania,Plumsteadville,1
Pennsylvania,Richfield,1
Pennsylvania,Ridley Park,1
Pennsylvania,Rochester,1
Pennsylvania,Saegertown,1
Pennsylvania,Saxonburg,1
Pennsylvania,Schwenksville,1
Pennsylvania,Sharpsville,1
Pennsylvania,Smethport,1
Pennsylvania,Stoneboro,1
Pennsylvania,Susquehanna,1
Pennsylvania,Swiftwater,1
Pennsylvania,Titusville,1
Pennsylvania,Trexlertown,1
Pennsylvania,Valley Forge,1
Pennsylvania,Venus,1
Pennsylvania,Walnut Bottom,1
Pennsylvania,Warriors Mark,1
Pennsylvania,Willow Hill,1
Pennsylvania,Wrightsville,1
Pennsylvania,York Springs,1
Pennsylvania,Arlington Heights,1
Pennsylvania,Big Beaver,1
Pennsylvania,Brittany Farms-Highlands,1
Pennsylvania,Charleroi,1
Pennsylvania,Chicora,1
Pennsylvania,Churchville,1
Pennsylvania,Crafton,1
Pennsylvania,Forest Hills,1
Pennsylvania,Grantley,1
Pennsylvania,Highspire,1
Pennsylvania,Hokendauqua,1
Pennsylvania,Linglestown,1
Pennsylvania,Lionville,1
Pennsylvania,Lower Allen,1
Pennsylvania,Manor,1
Pennsylvania,Newtown Grant,1
Pennsylvania,Paxtonia,1
Pennsylvania,Shillington,1
Pennsylvania,Stockertown,1
Pennsylvania,Stonybrook,1
Pennsylvania,Thompsonville,1
Pennsylvania,Trooper,1
Pennsylvania,West Conshohocken,1
Pennsylvania,Woodbourne,1
Pennsylvania,Yorklyn,1
Pennsylvania,Sugarcreek,1
Rhode Island,Foster,1
Rhode Island,West Greenwich,1
Rhode Island,Hopkinton,1
Rhode Island,Richmond,1
South Carolina,Abbeville,1
South Carolina,Allendale,1
South Carolina,Cheraw,1
South Carolina,Chesnee,1
South Carolina,Chesterfield,1
South Carolina,Clinton,1
South Carolina,Fairforest,1
South Carolina,Gilbert,1
South Carolina,Hardeeville,1
South Carolina,Hollywood,1
South Carolina,Jefferson,1
South Carolina,Johnsonville,1
South Carolina,Pickens,1
South Carolina,Prosperity,1
South Carolina,Ravenel,1
South Carolina,Richburg,1
South Carolina,Wallace,1
South Carolina,Golden Grove,1
South Carolina,Powdersville,1
South Carolina,Sans Souci,1
South Carolina,Starr,1
South Carolina,Wade Hampton,1
South Carolina,Wagener,1
South Carolina,Welcome,1
South Dakota,Arlington,1
South Dakota,Box Elder,1
South Dakota,Flandreau,1
South Dakota,Garretson,1
South Dakota,Hot Springs,1
South Dakota,Lead,1
South Dakota,Leola,1
South Dakota,Sisseton,1
South Dakota,Sturgis,1
South Dakota,Viborg,1
South Dakota,Wagner,1
South Dakota,Winner,1
Tennessee,Arnold Air Force Base,1
Tennessee,Benton,1
Tennessee,Blountville,1
Tennessee,Bluff City,1
Tennessee,Bolivar,1
Tennessee,Brighton,1
Tennessee,Carthage,1
Tennessee,Church Hill,1
Tennessee,Clinton,1
Tennessee,Cornersville,1
Tennessee,Cosby,1
Tennessee,Counce,1
Tennessee,Dandridge,1
Tennessee,Ducktown,1
Tennessee,Fairview,1
Tennessee,Gainesboro,1
Tennessee,Greenback,1
Tennessee,Henderson,1
Tennessee,Jamestown,1
Tennessee,Kingston,1
Tennessee,Lynchburg,1
Tennessee,Mascot,1
Tennessee,Maynardville,1
Tennessee,McKenzie,1
Tennessee,Millington,1
Tennessee,New Johnsonville,1
Tennessee,Oneida,1
Tennessee,Ooltewah,1
Tennessee,Parsons,1
Tennessee,Rock Island,1
Tennessee,Sale Creek,1
Tennessee,Smithville,1
Tennessee,Summertown,1
Tennessee,Tellico Plains,1
Tennessee,Townsend,1
Tennessee,Atoka,1
Tennessee,Erin,1
Texas,Alba,1
Texas,Albany,1
Texas,Aledo,1
Texas,Argyle,1
Texas,Ballinger,1
Texas,Big Lake,1
Texas,Blanco,1
Texas,Borger,1
Texas,Brady,1
Texas,Breckenridge,1
Texas,Brownfield,1
Texas,Buffalo,1
Texas,Caddo Mills,1
Texas,Calvert,1
Texas,Cameron,1
Texas,Campbell,1
Texas,Canton,1
Texas,Castroville,1
Texas,Cedar Creek,1
Texas,Center,1
Texas,Center Point,1
Texas,Charlotte,1
Texas,Clifton,1
Texas,Clint,1
Texas,Colorado City,1
Texas,Columbus,1
Texas,Cotulla,1
Texas,Crosbyton,1
Texas,Crystal City,1
Texas,Devine,1
Texas,Diboll,1
Texas,Donna,1
Texas,Eastland,1
Texas,El Campo,1
Texas,Electra,1
Texas,Elmendorf,1
Texas,Ferris,1
Texas,Flatonia,1
Texas,Fresno,1
Texas,Fort Stockton,1
Texas,Galena Park,1
Texas,Gatesville,1
Texas,Glen Rose,1
Texas,Hallettsville,1
Texas,Haltom City,1
Texas,Hamshire,1
Texas,Harper,1
Texas,Helotes,1
Texas,Hondo,1
Texas,Huntington,1
Texas,Justin,1
Texas,Karnes City,1
Texas,Kenedy,1
Texas,La Grange,1
Texas,Lamesa,1
Texas,Laughlin Air Force Base,1
Texas,Leakey,1
Texas,Leonard,1
Texas,Little River-Academy,1
Texas,Livingston,1
Texas,Llano,1
Texas,Marble Falls,1
Texas,Mathis,1
Texas,Melissa,1
Texas,Merkel,1
Texas,Mineral Wells,1
Texas,Montgomery,1
Texas,Morton,1
Texas,Newton,1
Texas,Onalaska,1
Texas,Overton,1
Texas,Parker County,1
Texas,Pearsall,1
Texas,Ponder,1
Texas,Port Aransas,1
Texas,Port Neches,1
Texas,Quinlan,1
Texas,Quitman,1
Texas,San Juan,1
Texas,Santa Anna,1
Texas,Sealy,1
Texas,Snyder,1
Texas,Sour Lake,1
Texas,Splendora,1
Texas,Stinnett,1
Texas,Strawn,1
Texas,Trenton,1
Texas,Tulia,1
Texas,Valley View,1
Texas,Vernon,1
Texas,Vidor,1
Texas,West Columbia,1
Texas,Yoakum,1
Texas,Zapata,1
Texas,Barton Creek,1
Texas,Benbrook,1
Texas,Briarcliff,1
Texas,Copper Canyon,1
Texas,Four Corners,1
Texas,Godley,1
Texas,Highland Park,1
Texas,Horseshoe Bay,1
Texas,Kingsland,1
Texas,Lorena,1
Texas,Mission Bend,1
Texas,Murphy,1
Texas,Paradise,1
Texas,Sienna Plantation,1
Texas,Socorro,1
Texas,Stagecoach,1
Texas,White Oak,1
Utah,Dugway,1
Utah,Eden,1
Utah,Ephraim,1
Utah,Fillmore,1
Utah,Ivins,1
Utah,Manti,1
Utah,Midway,1
Utah,Monticello,1
Utah,Morgan,1
Utah,Mount Pleasant,1
Utah,Payson,1
Utah,Providence,1
Utah,Richmond,1
Utah,Salem,1
Utah,Tremonton,1
Utah,Wendover,1
Utah,Cedar Hills,1
Utah,Farr West,1
Utah,Mapleton,1
Utah,West Haven,1
Virginia,Bastian,1
Virginia,Buena Vista,1
Virginia,Cape Charles,1
Virginia,Catharpin,1
Virginia,Charlotte Court House,1
Virginia,Clintwood,1
Virginia,Courtland,1
Virginia,Covington,1
Virginia,Dinwiddie,1
Virginia,Edinburg,1
Virginia,Emporia,1
Virginia,Faber,1
Virginia,Ferrum,1
Virginia,Fincastle,1
Virginia,Franklin,1
Virginia,Kenbridge,1
Virginia,Kilmarnock,1
Virginia,Kinsale,1
Virginia,Lignum,1
Virginia,Louisa,1
Virginia,Madison,1
Virginia,Narrows,1
Virginia,Nellysford,1
Virginia,New Kent,1
Virginia,Palmyra,1
Virginia,Pearisburg,1
Virginia,Shenandoah,1
Virginia,Stephens City,1
Virginia,Troy,1
Virginia,Vinton,1
Virginia,Wirtz,1
Virginia,Woodstock,1
Virginia,Manassas Park,1
Virginia,Mantua,1
Virginia,Rose Hill,1
Vermont,Castleton,1
Vermont,Hartland,1
Vermont,Jericho,1
Vermont,Killington,1
Vermont,Ludlow,1
Vermont,Norwich,1
Vermont,Pittsfield,1
Vermont,Richford,1
Vermont,Springfield,1
Vermont,St. Johnsbury,1
Vermont,Troy,1
Vermont,Williamstown,1
Vermont,Wilmington,1
Vermont,Alburgh,1
Vermont,Lyndon,1
Vermont,Royalton,1
Vermont,Cambridge,1
Vermont,Fair Haven,1
Vermont,Dover,1
Washington,Adna,1
Washington,Belfair,1
Washington,Black Diamond,1
Washington,Brush Prairie,1
Washington,Cashmere,1
Washington,Clarkston,1
Washington,Colfax,1
Washington,Colville,1
Washington,Cowiche,1
Washington,Deming,1
Washington,DuPont,1
Washington,Entiat,1
Washington,Forks,1
Washington,Freeland,1
Washington,Leavenworth,1
Washington,Lind,1
Washington,Long Beach,1
Washington,Mead,1
Washington,Milton,1
Washington,Naches,1
Washington,Olalla,1
Washington,Orting,1
Washington,Pacific,1
Washington,Ritzville,1
Washington,Rosalia,1
Washington,Sedro-Woolley,1
Washington,Southworth,1
Washington,Steilacoom,1
Washington,Twisp,1
Washington,Union,1
Washington,Valleyford,1
Washington,Wapato,1
Washington,White Swan,1
Washington,Winlock,1
Washington,Artondale,1
Washington,Fife,1
Washington,Hazel Dell North,1
Washington,Parkland,1
Washington,Salmon Creek,1
Wisconsin,Abrams,1
Wisconsin,Allenton,1
Wisconsin,Belgium,1
Wisconsin,Big Bend,1
Wisconsin,Boscobel,1
Wisconsin,Casco,1
Wisconsin,Centuria,1
Wisconsin,Chetek,1
Wisconsin,Chilton,1
Wisconsin,Clayton,1
Wisconsin,Cleveland,1
Wisconsin,Colfax,1
Wisconsin,Columbus,1
Wisconsin,Cross Plains,1
Wisconsin,Darlington,1
Wisconsin,Deerfield,1
Wisconsin,Denmark,1
Wisconsin,Dodgeville,1
Wisconsin,Dousman,1
Wisconsin,Downsville,1
Wisconsin,East Troy,1
Wisconsin,Elkhart Lake,1
Wisconsin,Ellsworth,1
Wisconsin,Evansville,1
Wisconsin,Fairwater,1
Wisconsin,Fall Creek,1
Wisconsin,Fennimore,1
Wisconsin,Fort Atkinson,1
Wisconsin,Grantsburg,1
Wisconsin,Hales Corners,1
Wisconsin,Hayward,1
Wisconsin,Hewitt,1
Wisconsin,Hilbert,1
Wisconsin,Holmen,1
Wisconsin,Jefferson,1
Wisconsin,Kewaskum,1
Wisconsin,Kiel,1
Wisconsin,Ladysmith,1
Wisconsin,Luck,1
Wisconsin,Manawa,1
Wisconsin,Mauston,1
Wisconsin,McFarland,1
Wisconsin,Milton,1
Wisconsin,Montello,1
Wisconsin,Necedah,1
Wisconsin,Neillsville,1
Wisconsin,Omro,1
Wisconsin,Osseo,1
Wisconsin,Prairie du Sac,1
Wisconsin,Princeton,1
Wisconsin,Pulaski,1
Wisconsin,Reedsville,1
Wisconsin,Rochester,1
Wisconsin,Rothschild,1
Wisconsin,Sauk City,1
Wisconsin,Saukville,1
Wisconsin,Seymour,1
Wisconsin,Shell Lake,1
Wisconsin,Somerset,1
Wisconsin,Spencer,1
Wisconsin,Twin Lakes,1
Wisconsin,Union Grove,1
Wisconsin,Waupun,1
Wisconsin,Wautoma,1
Wisconsin,Webster,1
Wisconsin,West Salem,1
Wisconsin,Wilson,1
Wisconsin,Winneconne,1
Wisconsin,Kronenwetter,1
Wisconsin,Saint Francis,1
Wisconsin,Suamico,1
West Virginia,Belle,1
West Virginia,Buckhannon,1
West Virginia,Cedar Grove,1
West Virginia,Delbarton,1
West Virginia,Hamlin,1
West Virginia,Hinton,1
West Virginia,Logan,1
West Virginia,Milton,1
West Virginia,Moundsville,1
West Virginia,Nitro,1
West Virginia,Petersburg,1
West Virginia,Ravenswood,1
West Virginia,Romney,1
West Virginia,Shady Spring,1
West Virginia,Snowshoe,1
West Virginia,Thomas,1
West Virginia,Vienna,1
West Virginia,Wayne,1
West Virginia,Weston,1
West Virginia,Davis,1
Wyoming,Buffalo,1
Wyoming,Glenrock,1
Wyoming,Greybull,1
Wyoming,Lander,1
Wyoming,Lyman,1
Wyoming,Saratoga,1
Wyoming,Teton Village,1
